contractId,infraYear,budget,ndbi_d,ndvi_d,bsi_d,change_class,confidence,flagged,reason
15CC0302,2016,18620089.45,,,,insufficient_data,0.0,False,no_imagery
16LA0058,2016,48857407.62,,,,insufficient_data,0.0,False,no_imagery
15CJ0156,2016,22287302.72,0.0493,0.0067,0.0531,no_change,0.951,True,completed_no_satellite_change
16AB0074,2016,19013519.53,-0.0445,-0.0054,-0.0324,no_change,0.956,True,completed_no_satellite_change
16CD0122,2016,42400417.4,,,,insufficient_data,0.0,False,no_imagery
15AD0161,2016,14185154.92,0.0128,-0.4174,0.0107,vegetation_cleared,0.649,True,completed_only_clearing_detected
16G00187,2016,6415843.35,,,,insufficient_data,0.0,False,no_imagery
17PA0021,2016,43842016.0,-0.0772,0.0984,-0.055,partial_construction,0.232,True,completed_minimal_construction_evidence
16BD0069,2016,7128861.87,,,,insufficient_data,0.0,False,no_imagery
16OA0043,2016,43532248.87,,,,insufficient_data,0.0,False,no_imagery
15OB0534,2016,4298124.93,,,,insufficient_data,0.0,False,no_imagery
17EH0114,2016,80168961.89,,,,insufficient_data,0.0,False,no_imagery
15OB0531,2016,8683982.17,,,,insufficient_data,0.0,False,no_imagery
15K00223,2016,54416725.62,,,,insufficient_data,0.0,False,no_imagery
16AJ0049,2016,19011217.09,0.0094,0.0222,-0.0083,no_change,0.978,True,completed_no_satellite_change
16F00115,2016,96589833.68,,,,insufficient_data,0.0,False,no_imagery
16AB0007,2016,19599969.24,-0.0185,0.0643,-0.0155,no_change,0.936,True,completed_no_satellite_change
16AJ0041,2016,18933835.76,-0.0554,0.0157,-0.0406,partial_construction,0.166,True,completed_minimal_construction_evidence
15HC0200,2016,5459898.02,,,,insufficient_data,0.0,False,no_imagery
16CD0118,2016,22578510.5,,,,insufficient_data,0.0,False,no_imagery
15LB0203,2016,28437354.13,,,,insufficient_data,0.0,False,no_imagery
15AI0399,2016,9309933.19,-0.0105,0.1338,-0.0077,partial_construction,0.268,True,completed_minimal_construction_evidence
16AH0004,2016,7785702.49,-0.0374,0.1004,-0.044,partial_construction,0.201,True,completed_minimal_construction_evidence
16OB0094,2016,44382607.75,,,,insufficient_data,0.0,False,no_imagery
16GK0022,2016,1958629.99,,,,insufficient_data,0.0,False,no_imagery
15KE0083,2016,9360913.53,,,,insufficient_data,0.0,False,no_imagery
16AH0008,2016,12604876.47,-0.0109,0.0357,-0.0209,no_change,0.964,True,completed_no_satellite_change
16F00068,2016,184786200.41,,,,insufficient_data,0.0,False,no_imagery
15KF0103,2016,1864860.69,,,,insufficient_data,0.0,False,no_imagery
16HJ0014,2016,21409993.45,,,,insufficient_data,0.0,False,no_imagery
16PA0011,2016,35146766.14,0.0052,0.0098,0.0076,no_change,0.99,True,completed_no_satellite_change
14K00305,2016,113375776.84,,,,insufficient_data,0.0,False,no_imagery
15LF0073,2016,43835470.94,,,,insufficient_data,0.0,False,no_imagery
16FG0019,2016,18333070.0,,,,insufficient_data,0.0,False,no_imagery
17AB0239,2016,47652660.0,-0.0417,0.0244,-0.0403,no_change,0.958,True,completed_no_satellite_change
15HM0107,2016,18505086.65,,,,insufficient_data,0.0,False,no_imagery
15GA0194,2016,23799979.31,,,,insufficient_data,0.0,False,no_imagery
15LF0066,2016,6902076.25,,,,insufficient_data,0.0,False,no_imagery
15OI0160,2016,17638481.06,,,,insufficient_data,0.0,False,no_imagery
16GK0026,2016,27682844.43,,,,insufficient_data,0.0,False,no_imagery
15PD0038,2016,46213030.15,0.0171,-0.0071,-0.0066,no_change,0.983,True,completed_no_satellite_change
15FL0105,2016,27811647.36,,,,insufficient_data,0.0,False,no_imagery
15CJ0180,2016,38572799.98,-0.0807,0.1075,-0.0845,partial_construction,0.242,True,completed_minimal_construction_evidence
17AB0234,2016,45707310.0,,,,insufficient_data,0.0,False,no_imagery
15CC0331,2016,9410781.63,,,,insufficient_data,0.0,False,no_imagery
15DN0141,2016,9185031.96,,,,insufficient_data,0.0,False,no_imagery
14K00303,2016,78870421.76,,,,insufficient_data,0.0,False,no_imagery
16OB0007,2016,14330221.33,,,,insufficient_data,0.0,False,no_imagery
16OB0161,2016,17367411.88,,,,insufficient_data,0.0,False,no_imagery
16CH0006,2016,18771089.27,,,,insufficient_data,0.0,False,no_imagery
16AJ0044,2016,18992474.02,-0.0372,-0.0159,-0.0256,no_change,0.963,True,completed_no_satellite_change
15CJ0176,2016,46569599.3,0.0492,-0.1308,0.0417,partial_construction,0.262,True,completed_minimal_construction_evidence
15CI0133,2016,36844857.09,,,,insufficient_data,0.0,False,no_imagery
15DI0138,2016,19032572.94,,,,insufficient_data,0.0,False,no_imagery
16AJ0037,2016,18933973.02,-0.1213,0.1628,-0.1066,partial_construction,0.364,False,partial_construction_detected
15MD0280,2016,48488191.38,,,,insufficient_data,0.0,False,no_imagery
16CF0193,2016,4947165.66,,,,insufficient_data,0.0,False,no_imagery
15CF0185,2016,37243249.23,,,,insufficient_data,0.0,False,no_imagery
15CL0075,2016,15524447.82,0.0742,-0.0218,0.0595,partial_construction,0.223,True,completed_minimal_construction_evidence
16AB0033,2016,4826460.07,,,,insufficient_data,0.0,False,no_imagery
17PL0183,2016,52048411.91,,,,insufficient_data,0.0,False,no_imagery
16AB0043,2016,7714535.97,0.0426,0.0411,0.0364,no_change,0.957,True,completed_no_satellite_change
15LB0206,2016,19600859.13,,,,insufficient_data,0.0,False,no_imagery
16FG0024,2016,18132350.0,,,,insufficient_data,0.0,False,no_imagery
16AH0007,2016,7736320.2,-0.0868,0.1668,-0.0762,partial_construction,0.334,False,partial_construction_detected
17AB0243,2016,46075590.0,-0.0231,0.0061,-0.0213,no_change,0.977,True,completed_no_satellite_change
17EH0121,2016,83625470.64,,,,insufficient_data,0.0,False,no_imagery
16AJ0019,2016,37877676.64,0.0184,0.1696,0.0049,partial_construction,0.339,False,partial_construction_detected
16OF0060,2016,45740837.53,,,,insufficient_data,0.0,False,no_imagery
15CJ0179,2016,11637480.21,0.0607,-0.0904,0.0539,partial_construction,0.182,True,completed_minimal_construction_evidence
16CA0042,2016,62933660.64,,,,insufficient_data,0.0,False,no_imagery
16BC0073,2016,29330719.6,,,,insufficient_data,0.0,False,no_imagery
16CD0121,2016,32967226.97,,,,insufficient_data,0.0,False,no_imagery
16AB0082,2016,9799987.71,0.0465,-0.0966,0.0385,partial_construction,0.193,True,completed_minimal_construction_evidence
15AI0401,2016,9427280.68,-0.0544,0.079,-0.0612,partial_construction,0.163,True,completed_minimal_construction_evidence
15OB0331,2016,17369342.05,,,,insufficient_data,0.0,False,no_imagery
16DF0005,2016,27555177.83,,,,insufficient_data,0.0,False,no_imagery
16OB0086,2016,43412186.19,,,,insufficient_data,0.0,False,no_imagery
16FA0003,2016,42593788.19,,,,insufficient_data,0.0,False,no_imagery
15CD0236,2016,46478826.56,,,,insufficient_data,0.0,False,no_imagery
16AE0111,2016,5070274.84,-0.0441,0.177,0.0494,partial_construction,0.354,False,partial_construction_detected
16F00045,2016,77999179.0,,,,insufficient_data,0.0,False,no_imagery
15CJ0158,2016,32584979.09,0.0999,-0.1295,0.0605,partial_construction,0.3,False,partial_construction_detected
16FK0008,2016,46520699.41,,,,insufficient_data,0.0,False,no_imagery
15OB0356,2016,17366574.87,,,,insufficient_data,0.0,False,no_imagery
16OB0035,2016,17360422.31,,,,insufficient_data,0.0,False,no_imagery
15FC0277,2016,9204612.0,,,,insufficient_data,0.0,False,no_imagery
15BF0131,2016,17166348.72,,,,insufficient_data,0.0,False,no_imagery
15OB0484,2016,17367164.53,,,,insufficient_data,0.0,False,no_imagery
16AE0038,2016,9362108.36,-0.0609,0.0541,-0.0357,partial_construction,0.183,True,completed_minimal_construction_evidence
15NG0039,2016,13997052.25,,,,insufficient_data,0.0,False,no_imagery
16OB0097,2016,17794517.98,,,,insufficient_data,0.0,False,no_imagery
16AJ0027,2016,18933347.78,-0.0281,0.0292,-0.0313,no_change,0.971,True,completed_no_satellite_change
14K00304,2016,127329379.69,,,,insufficient_data,0.0,False,no_imagery
15AD0209,2016,19000449.37,-0.0377,-0.0045,-0.046,no_change,0.962,True,completed_no_satellite_change
15OD0133,2016,17836799.89,,,,insufficient_data,0.0,False,no_imagery
16CH0043,2016,11871876.85,,,,insufficient_data,0.0,False,no_imagery
15CJ0181,2016,37632048.15,-0.002,0.049,-0.0163,no_change,0.951,True,completed_no_satellite_change
16KA0046,2016,24124791.47,,,,insufficient_data,0.0,False,no_imagery
15OB0328,2016,17369483.76,,,,insufficient_data,0.0,False,no_imagery
15DN0139,2016,9172057.8,,,,insufficient_data,0.0,False,no_imagery
15OB0455,2016,8337093.53,,,,insufficient_data,0.0,False,no_imagery
16IL0053,2016,1923740.5,,,,insufficient_data,0.0,False,no_imagery
17CD0036,2016,14322191.6,,,,insufficient_data,0.0,False,no_imagery
15OD0205,2016,17748229.6,,,,insufficient_data,0.0,False,no_imagery
15DF0192,2016,27797177.2,,,,insufficient_data,0.0,False,no_imagery
16IA0002,2016,18550000.0,,,,insufficient_data,0.0,False,no_imagery
15LC0207,2016,26602100.0,,,,insufficient_data,0.0,False,no_imagery
16A00117,2016,25920062.74,-0.133,0.2298,-0.0884,partial_construction,0.46,False,partial_construction_detected
16AI0248,2016,8609289.61,-0.1668,0.1982,-0.1588,partial_construction,0.5,False,partial_construction_detected
16LA0024,2016,48999032.54,,,,insufficient_data,0.0,False,no_imagery
15CC0301,2016,18620089.45,,,,insufficient_data,0.0,False,no_imagery
16OF0010,2016,26634526.0,,,,insufficient_data,0.0,False,no_imagery
17PL0185,2016,78819795.47,,,,insufficient_data,0.0,False,no_imagery
16OC0047,2016,11285407.15,,,,insufficient_data,0.0,False,no_imagery
17CJ0056,2016,37355929.68,-0.0328,0.1724,-0.0109,partial_construction,0.345,False,partial_construction_detected
16AE0037,2016,9502051.23,-0.0582,0.0424,-0.0459,partial_construction,0.175,True,completed_minimal_construction_evidence
16CD0110,2016,4603618.72,,,,insufficient_data,0.0,False,no_imagery
16CD0124,2016,24147325.98,,,,insufficient_data,0.0,False,no_imagery
16AH0036,2016,19200580.75,0.0058,0.0279,-0.0083,no_change,0.972,True,completed_no_satellite_change
16FK0011,2016,45537436.64,,,,insufficient_data,0.0,False,no_imagery
16FL0003,2016,9305504.0,,,,insufficient_data,0.0,False,no_imagery
17PL0217,2016,65108952.67,,,,insufficient_data,0.0,False,no_imagery
17PL0209,2016,86094222.0,,,,insufficient_data,0.0,False,no_imagery
16CD0114,2016,34190429.5,,,,insufficient_data,0.0,False,no_imagery
17LA0194,2016,17369914.1,,,,insufficient_data,0.0,False,no_imagery
15OB0378,2016,17368579.74,,,,insufficient_data,0.0,False,no_imagery
16AH0041,2016,19404007.5,0.0241,-0.0324,0.0127,no_change,0.968,True,completed_no_satellite_change
17DK0020,2016,9346025.0,,,,insufficient_data,0.0,False,no_imagery
14K00302,2016,73325581.85,,,,insufficient_data,0.0,False,no_imagery
17OB0377,2016,279960209.08,,,,insufficient_data,0.0,False,no_imagery
15OD0138,2016,13302558.84,,,,insufficient_data,0.0,False,no_imagery
15BC0124,2016,18973798.9,,,,insufficient_data,0.0,False,no_imagery
15FC0221,2016,9304877.69,,,,insufficient_data,0.0,False,no_imagery
17BD0064,2016,5910531.66,,,,insufficient_data,0.0,False,no_imagery
15OB0326,2016,17369275.45,,,,insufficient_data,0.0,False,no_imagery
15CL0073,2016,12708047.3,0.0333,-0.0088,0.0177,no_change,0.967,True,completed_no_satellite_change
16AG0101,2016,3069620.0,-0.07,0.0596,-0.0735,partial_construction,0.21,True,completed_minimal_construction_evidence
16CF0001,2016,18561393.3,,,,insufficient_data,0.0,False,no_imagery
16LA0156,2016,986908.5,-0.0526,0.1112,0.0575,partial_construction,0.222,True,completed_minimal_construction_evidence
16DF0027,2016,19800000.0,,,,insufficient_data,0.0,False,no_imagery
15OB0450,2016,17368922.66,,,,insufficient_data,0.0,False,no_imagery
16PA0002,2016,38191142.25,0.0521,-0.1234,0.0484,partial_construction,0.247,True,completed_minimal_construction_evidence
16AB0030,2016,19599994.53,0.0679,0.0405,0.0806,partial_construction,0.204,True,completed_minimal_construction_evidence
17PL0182,2016,48884277.78,,,,insufficient_data,0.0,False,no_imagery
15FM0037,2016,13964886.0,,,,insufficient_data,0.0,False,no_imagery
16CF0148,2016,4605856.11,,,,insufficient_data,0.0,False,no_imagery
17OB0093,2017,18619228.87,,,,insufficient_data,0.0,False,no_imagery
17CH0022,2017,27169492.31,,,,insufficient_data,0.0,False,no_imagery
17OD0081,2017,22450029.0,,,,insufficient_data,0.0,False,no_imagery
17FK0014,2017,45873595.86,,,,insufficient_data,0.0,False,no_imagery
17Z00011,2017,849082121.32,,,,insufficient_data,0.0,False,no_imagery
17BF0053,2017,18614913.68,,,,insufficient_data,0.0,False,no_imagery
17FD0022,2017,93122500.19,,,,insufficient_data,0.0,False,no_imagery
17DQ0002,2017,19499809.56,,,,insufficient_data,0.0,False,no_imagery
17NC0005,2017,46543684.36,,,,insufficient_data,0.0,False,no_imagery
17JD0017,2017,27644334.05,,,,insufficient_data,0.0,False,no_imagery
17LF0007,2017,21528918.89,,,,insufficient_data,0.0,False,no_imagery
17DQ0018,2017,7311614.79,,,,insufficient_data,0.0,False,no_imagery
17BI0090,2017,4625672.44,,,,insufficient_data,0.0,False,no_imagery
17DL0048,2017,18810808.89,,,,insufficient_data,0.0,False,no_imagery
17JA0021,2017,23591713.02,,,,insufficient_data,0.0,False,no_imagery
17CG0038,2017,32716100.0,,,,insufficient_data,0.0,False,no_imagery
17LE0013,2017,6663711.1,,,,insufficient_data,0.0,False,no_imagery
17FL0055,2017,12231038.6,,,,insufficient_data,0.0,False,no_imagery
17RB0233,2017,9166972.51,,,,insufficient_data,0.0,False,no_imagery
17OE0071,2017,46770814.12,,,,insufficient_data,0.0,False,no_imagery
17FB0047,2017,37640321.52,,,,insufficient_data,0.0,False,no_imagery
17JA0024,2017,29207731.86,,,,insufficient_data,0.0,False,no_imagery
17FK0069,2017,9705021.8,,,,insufficient_data,0.0,False,no_imagery
17JG0017,2017,42326770.0,,,,insufficient_data,0.0,False,no_imagery
17OB0018,2017,9627864.33,,,,insufficient_data,0.0,False,no_imagery
17LE0009,2017,6659691.58,,,,insufficient_data,0.0,False,no_imagery
17LB0035,2017,19600246.03,,,,insufficient_data,0.0,False,no_imagery
17AB0038,2017,34299997.35,0.0501,-0.1182,0.0384,partial_construction,0.236,True,completed_minimal_construction_evidence
17BI0096,2017,18565877.17,,,,insufficient_data,0.0,False,no_imagery
17BH0172,2017,45962950.0,,,,insufficient_data,0.0,False,no_imagery
16CE0260,2017,43158634.18,,,,insufficient_data,0.0,False,no_imagery
17FL0011,2017,44099557.61,,,,insufficient_data,0.0,False,no_imagery
16OD0090,2017,3201806.51,,,,insufficient_data,0.0,False,no_imagery
17DO0056,2017,1459988.72,,,,insufficient_data,0.0,False,no_imagery
17N00153,2017,86849988.17,,,,insufficient_data,0.0,False,no_imagery
17OD0045,2017,2296411.6,,,,insufficient_data,0.0,False,no_imagery
17LE0002,2017,29399730.4,,,,insufficient_data,0.0,False,no_imagery
17O00022,2017,89770023.96,,,,insufficient_data,0.0,False,no_imagery
17AB0008,2017,41894891.57,0.0536,-0.0915,0.0437,partial_construction,0.183,True,completed_minimal_construction_evidence
17FD0010,2017,44268894.32,,,,insufficient_data,0.0,False,no_imagery
17IL0001,2017,46665639.95,,,,insufficient_data,0.0,False,no_imagery
16OG0207,2017,14037915.18,,,,insufficient_data,0.0,False,no_imagery
17Z00023,2017,142148174.81,,,,insufficient_data,0.0,False,no_imagery
17K00412,2017,20167766.59,,,,insufficient_data,0.0,False,no_imagery
17AF0224,2017,3496007.76,0.0082,-0.0297,0.0033,no_change,0.97,True,completed_no_satellite_change
17DQ0023,2017,46709176.05,,,,insufficient_data,0.0,False,no_imagery
16BH0100,2017,45800964.86,,,,insufficient_data,0.0,False,no_imagery
17PF0004,2017,19243004.15,,,,insufficient_data,0.0,False,no_imagery
17OB0095,2017,13822071.0,,,,insufficient_data,0.0,False,no_imagery
17AJ0037,2017,40170598.76,-0.0948,0.1844,-0.1013,partial_construction,0.369,False,partial_construction_detected
17OB0002,2017,18619755.89,,,,insufficient_data,0.0,False,no_imagery
17OF0119,2017,18321919.0,,,,insufficient_data,0.0,False,no_imagery
16OG0179,2017,13949760.99,,,,insufficient_data,0.0,False,no_imagery
17LA0048,2017,45266188.95,,,,insufficient_data,0.0,False,no_imagery
17O00021,2017,183904615.66,,,,insufficient_data,0.0,False,no_imagery
17CD0126,2017,18590425.01,,,,insufficient_data,0.0,False,no_imagery
16AD0140,2017,9665934.09,-0.0198,0.0008,-0.031,no_change,0.98,True,completed_no_satellite_change
17OA0057,2017,48397190.84,,,,insufficient_data,0.0,False,no_imagery
17DF0007,2017,29400011.15,,,,insufficient_data,0.0,False,no_imagery
17OE0072,2017,45983916.6,,,,insufficient_data,0.0,False,no_imagery
16JF0066,2017,41644575.0,,,,insufficient_data,0.0,False,no_imagery
17OD0078,2017,22525309.1,,,,insufficient_data,0.0,False,no_imagery
17BH0167,2017,45403249.8,,,,insufficient_data,0.0,False,no_imagery
17FD0104,2017,96999850.35,,,,insufficient_data,0.0,False,no_imagery
17RD0040,2017,37239888.95,,,,insufficient_data,0.0,False,no_imagery
17KF0039,2017,22792233.57,,,,insufficient_data,0.0,False,no_imagery
17IL0004,2017,44247000.0,,,,insufficient_data,0.0,False,no_imagery
16OF0137,2017,23030381.0,,,,insufficient_data,0.0,False,no_imagery
17LC0011,2017,29399946.6,,,,insufficient_data,0.0,False,no_imagery
17CE0032,2017,41898132.13,,,,insufficient_data,0.0,False,no_imagery
17OB0006,2017,8878284.52,,,,insufficient_data,0.0,False,no_imagery
17OB0016,2017,17614482.05,,,,insufficient_data,0.0,False,no_imagery
17BC0223,2017,43364311.0,,,,insufficient_data,0.0,False,no_imagery
17FL0057,2017,33774895.42,,,,insufficient_data,0.0,False,no_imagery
17AB0013,2017,44099458.23,-0.0055,0.0018,-0.0112,no_change,0.995,True,completed_no_satellite_change
17AJ0034,2017,18394372.76,-0.0878,0.0646,-0.0574,partial_construction,0.263,True,completed_minimal_construction_evidence
17MD0061,2017,44125909.13,,,,insufficient_data,0.0,False,no_imagery
17OG0007,2017,19491378.26,,,,insufficient_data,0.0,False,no_imagery
17CA0069,2017,62390928.15,,,,insufficient_data,0.0,False,no_imagery
17DF0012,2017,31832837.27,,,,insufficient_data,0.0,False,no_imagery
17AB0007,2017,29399818.18,0.1199,-0.1516,0.1189,construction_detected,0.518,False,construction_detected
17HJ0017,2017,4517354.18,,,,insufficient_data,0.0,False,no_imagery
17FL0049,2017,46332631.4,,,,insufficient_data,0.0,False,no_imagery
17LB0017,2017,38220281.27,,,,insufficient_data,0.0,False,no_imagery
17LA0052,2017,44702650.53,,,,insufficient_data,0.0,False,no_imagery
17OB0200,2017,9230825.32,,,,insufficient_data,0.0,False,no_imagery
17OB0296,2017,18604216.1,,,,insufficient_data,0.0,False,no_imagery
17HC0005,2017,4311990.0,,,,insufficient_data,0.0,False,no_imagery
17OE0026,2017,27910525.34,,,,insufficient_data,0.0,False,no_imagery
17AJ0009,2017,19600000.0,-0.0542,-0.0466,-0.047,partial_construction,0.163,True,completed_minimal_construction_evidence
17FL0006,2017,43086697.54,,,,insufficient_data,0.0,False,no_imagery
17FM0007,2017,6973888.69,,,,insufficient_data,0.0,False,no_imagery
17EI0088,2017,11208793.79,,,,insufficient_data,0.0,False,no_imagery
17FK0065,2017,18207166.3,,,,insufficient_data,0.0,False,no_imagery
17BC0021,2017,33761313.43,,,,insufficient_data,0.0,False,no_imagery
17FL0048,2017,42423142.5,,,,insufficient_data,0.0,False,no_imagery
17OB0145,2017,18590188.54,,,,insufficient_data,0.0,False,no_imagery
17AJ0026,2017,27402747.21,0.0807,-0.1159,0.0702,partial_construction,0.242,True,completed_minimal_construction_evidence
17BI0093,2017,18559636.66,,,,insufficient_data,0.0,False,no_imagery
16NF0146,2017,19555614.12,,,,insufficient_data,0.0,False,no_imagery
17CD0002,2017,46481876.48,,,,insufficient_data,0.0,False,no_imagery
17HJ0012,2017,18620000.0,,,,insufficient_data,0.0,False,no_imagery
16OF0166,2017,23275040.5,,,,insufficient_data,0.0,False,no_imagery
17OE0003,2017,6443898.55,,,,insufficient_data,0.0,False,no_imagery
17CH0016,2017,12222875.73,,,,insufficient_data,0.0,False,no_imagery
17KF0062,2017,36140845.86,,,,insufficient_data,0.0,False,no_imagery
17LE0086,2017,14699722.63,,,,insufficient_data,0.0,False,no_imagery
17K00468,2017,148878081.59,,,,insufficient_data,0.0,False,no_imagery
17FA0010,2017,44099929.04,,,,insufficient_data,0.0,False,no_imagery
17AB0002,2017,44098880.2,0.0074,0.0357,0.0056,no_change,0.964,True,completed_no_satellite_change
16DE0187,2017,77200000.0,,,,insufficient_data,0.0,False,no_imagery
17BI0027,2017,4702279.93,,,,insufficient_data,0.0,False,no_imagery
17AJ0056,2017,29355348.87,0.0397,-0.1557,0.0699,vegetation_cleared,0.242,True,completed_only_clearing_detected
17OB0091,2017,18619426.59,,,,insufficient_data,0.0,False,no_imagery
17DQ0040,2017,1410574.63,,,,insufficient_data,0.0,False,no_imagery
17CH0014,2017,36909523.43,,,,insufficient_data,0.0,False,no_imagery
17CD0099,2017,96374505.32,,,,insufficient_data,0.0,False,no_imagery
17DB0106,2017,1900796.89,0.0869,-0.1784,0.0667,vegetation_cleared,0.278,True,completed_only_clearing_detected
17CH0041,2017,18218341.01,,,,insufficient_data,0.0,False,no_imagery
17DQ0020,2017,18610145.16,,,,insufficient_data,0.0,False,no_imagery
17CD0010,2017,32543836.27,,,,insufficient_data,0.0,False,no_imagery
17NA0059,2017,45974603.61,,,,insufficient_data,0.0,False,no_imagery
17FL0029,2017,48249999.4,,,,insufficient_data,0.0,False,no_imagery
17AJ0030,2017,14650827.52,0.0107,-0.0471,0.0109,no_change,0.953,True,completed_no_satellite_change
17OB0103,2017,9226685.86,,,,insufficient_data,0.0,False,no_imagery
16OG0189,2017,18600327.61,,,,insufficient_data,0.0,False,no_imagery
16OG0190,2017,19024869.32,,,,insufficient_data,0.0,False,no_imagery
17CD0133,2017,23220109.73,,,,insufficient_data,0.0,False,no_imagery
17OD0108,2017,22299185.68,,,,insufficient_data,0.0,False,no_imagery
17MG0045,2017,13006683.91,,,,insufficient_data,0.0,False,no_imagery
17OB0092,2017,18618902.66,,,,insufficient_data,0.0,False,no_imagery
16OG0181,2017,9267444.4,,,,insufficient_data,0.0,False,no_imagery
17CA0045,2017,18243680.0,,,,insufficient_data,0.0,False,no_imagery
17FK0007,2017,32995197.71,,,,insufficient_data,0.0,False,no_imagery
17BI0049,2017,13891267.55,,,,insufficient_data,0.0,False,no_imagery
17BF0106,2017,5498712.37,,,,insufficient_data,0.0,False,no_imagery
16DK0081,2017,14700000.0,,,,insufficient_data,0.0,False,no_imagery
17OB0008,2017,5759431.59,,,,insufficient_data,0.0,False,no_imagery
17KD0033,2017,1880653.04,,,,insufficient_data,0.0,False,no_imagery
17LA0023,2017,46879262.44,,,,insufficient_data,0.0,False,no_imagery
16DE0185,2017,49000001.3,,,,insufficient_data,0.0,False,no_imagery
17CD0125,2017,23237668.41,,,,insufficient_data,0.0,False,no_imagery
17OB0098,2017,13964917.3,,,,insufficient_data,0.0,False,no_imagery
17RD0084,2017,9167126.87,,,,insufficient_data,0.0,False,no_imagery
17FD0100,2017,96999980.2,,,,insufficient_data,0.0,False,no_imagery
17OB0328,2017,23245415.6,,,,insufficient_data,0.0,False,no_imagery
17ED0019,2017,45686819.86,,,,insufficient_data,0.0,False,no_imagery
17RG0003,2017,27840559.0,,,,insufficient_data,0.0,False,no_imagery
17Z00005,2017,862000881.74,0.1589,-0.2701,0.1437,construction_detected,0.715,False,construction_detected
17OF0075,2017,13682115.0,,,,insufficient_data,0.0,False,no_imagery
17AF0222,2017,569174.15,0.0362,-0.0184,0.0269,no_change,0.964,True,completed_no_satellite_change
17OB0343,2017,18580600.05,,,,insufficient_data,0.0,False,no_imagery
16BB0101,2017,20057721.75,,,,insufficient_data,0.0,False,no_imagery
17DN0115,2017,2821152.39,,,,insufficient_data,0.0,False,no_imagery
17BH0175,2017,44696080.04,,,,insufficient_data,0.0,False,no_imagery
17RD0067,2017,4698286.2,,,,insufficient_data,0.0,False,no_imagery
17CD0001,2017,46407524.9,,,,insufficient_data,0.0,False,no_imagery
17NA0039,2017,43873167.81,,,,insufficient_data,0.0,False,no_imagery
17RB0095,2017,13748658.69,,,,insufficient_data,0.0,False,no_imagery
17AB0005,2017,48999927.81,0.0601,-0.1213,0.0608,partial_construction,0.243,True,completed_minimal_construction_evidence
17PE0018,2017,24327365.17,0.0278,0.0122,0.0142,no_change,0.972,True,completed_no_satellite_change
16OG0180,2017,18400350.0,,,,insufficient_data,0.0,False,no_imagery
16CE0159,2017,16539032.4,,,,insufficient_data,0.0,False,no_imagery
16JF0064,2017,37017400.0,,,,insufficient_data,0.0,False,no_imagery
17CH0070,2017,1862338.12,,,,insufficient_data,0.0,False,no_imagery
17BI0108,2017,18527781.94,,,,insufficient_data,0.0,False,no_imagery
17C00053,2017,192977262.75,,,,insufficient_data,0.0,False,no_imagery
17DQ0001,2017,19498889.17,,,,insufficient_data,0.0,False,no_imagery
17FL0032,2017,28938245.15,,,,insufficient_data,0.0,False,no_imagery
17OA0038,2017,9021084.86,,,,insufficient_data,0.0,False,no_imagery
17OF0124,2017,9108230.0,,,,insufficient_data,0.0,False,no_imagery
17FL0040,2017,42722903.56,,,,insufficient_data,0.0,False,no_imagery
17OB0207,2017,18654428.37,,,,insufficient_data,0.0,False,no_imagery
17OA0005,2017,45533083.31,,,,insufficient_data,0.0,False,no_imagery
17OE0076,2017,46278883.04,,,,insufficient_data,0.0,False,no_imagery
17OA0061,2017,35225942.02,,,,insufficient_data,0.0,False,no_imagery
17FK0062,2017,65226923.82,,,,insufficient_data,0.0,False,no_imagery
17PE0037,2017,9548927.78,,,,insufficient_data,0.0,False,no_imagery
18OE0292,2017,27385418.0,,,,insufficient_data,0.0,False,no_imagery
17OB0017,2017,9602666.87,,,,insufficient_data,0.0,False,no_imagery
17BE0062,2017,14103876.34,,,,insufficient_data,0.0,False,no_imagery
17FG0033,2017,18411069.29,,,,insufficient_data,0.0,False,no_imagery
17DQ0033,2017,29713478.62,,,,insufficient_data,0.0,False,no_imagery
16OG0196,2017,18616641.53,,,,insufficient_data,0.0,False,no_imagery
17KF0056,2017,41179829.27,,,,insufficient_data,0.0,False,no_imagery
17MC0071,2017,48999900.0,,,,insufficient_data,0.0,False,no_imagery
16OG0203,2017,19482111.65,,,,insufficient_data,0.0,False,no_imagery
17NA0034,2017,39083714.51,,,,insufficient_data,0.0,False,no_imagery
16AD0174,2017,9791964.67,-0.1281,0.0011,-0.0329,partial_construction,0.384,False,partial_construction_detected
17JA0030,2017,35989309.52,,,,insufficient_data,0.0,False,no_imagery
17FK0043,2017,9454420.8,,,,insufficient_data,0.0,False,no_imagery
17DB0092,2017,6583586.26,,,,insufficient_data,0.0,False,no_imagery
17KF0020,2017,2850229.17,,,,insufficient_data,0.0,False,no_imagery
17OB0228,2017,3720059.07,,,,insufficient_data,0.0,False,no_imagery
17LB0036,2017,9800507.43,,,,insufficient_data,0.0,False,no_imagery
16CE0279,2017,28033200.55,,,,insufficient_data,0.0,False,no_imagery
17FL0031,2017,28910106.02,,,,insufficient_data,0.0,False,no_imagery
16GB0169,2017,27885904.82,-0.1366,0.133,-0.1216,partial_construction,0.41,False,partial_construction_detected
17OF0104,2017,13698790.0,,,,insufficient_data,0.0,False,no_imagery
17RG0024,2017,1875060.0,,,,insufficient_data,0.0,False,no_imagery
